owner_experience,vet_access,owner_commitment,care_capability_score
Intermediate,Regular,High,65.99914666799832
Expert,Good,High,94.66843146788476
NOVICE,Limited,Moderate,41.43968175862245
Advanced,Regular,High,72.41567514961889
Novice,Good,High,61.11836221096152
Novice,Good,High,58.70038003928756
Intermediate,Good,Very High,80.5426657294174
Intermediate,Excellent,Moderate,71.39096543125238
Unknown,Excellent,Very High,75.27590848546812
Novice,Regular,Low,51.01256425580732
Novice,GOOD,Moderate,59.67208228055044
Intermediate,Good,Very High,87.74372283476524
Expert,Excellent,High,92.8965198456167
Intermediate,Good,High,76.3094498433957
Novice,Excellent,Very High,64.38047959721368
Novice,Regular,Moderate,49.41771879752463
Intermediate,Regular,Moderate,61.085274534503796
Novice,Excellent,Low,35.200145459616394
Novice,Regular,Low,39.01687667042783
Advanced,Regular,Moderate,69.26763555004322
Advanced,Good,High,87.4350667343368
Intermediate,Excellent,Very High,100.0
Novice,Regular,Very High,65.15815260233998
Intermediate,Good,High,83.14724029310125
Novice,Regular,Low,56.28863707763906
Novice,Regular,Moderate,58.79022690698759
Expert,Good,Moderate,97.68376117635748
Advanced,Limited,High,77.99748119172457
Intermediate,Good,Low,57.33192919680198
Novice,Regular,High,63.20509761995342
Intermediate,Good,Very High,82.52069281990289
Expert,Unknown,Moderate,100.0
Intermediate,Excellent,Low,60.23263544581037
Advanced,Excellent,Moderate,81.13592288531673
Advanced,Excellent,Very High,85.75375555678082
Intermediate,Excellent,Moderate,72.11520498281527
Intermediate,Regular,High,76.08409338855566
Intermediate,Good,Moderate,75.81778362030879
Intermediate,Good,High,68.25656634628783
Expert,Excellent,Very High,100.0
Advanced,Regular,Moderate,65.41459631146424
Intermediate,Regular,Low,56.03682859324334
Intermediate,Limited,Moderate,41.889204625778866
Intermediate,Good,High,60.38472533010636
Intermediate,Regular,Moderate,70.34219805111844
Novice,Good,Low,58.98895786282567
Intermediate,Regular,High,76.76697546911076
Intermediate,Limited,Moderate,46.699861678609295
Intermediate,Excellent,Moderate,77.51482772565498
Intermediate,Regular,Moderate,62.42403108559111
Intermediate,Limited,High,84.24264494973761
Novice,Good,High,47.73394940397478
Novice,Good,Moderate,51.74246920301989
Novice,Regular,Very High,58.14333564706018
Intermediate,Good,High,99.9044130459052
Intermediate,Good,Very High,68.73643004733857
Novice,Good,Low,53.88863677672262
Advanced,Good,Moderate,80.27807793808246
Intermediate,Good,Low,65.49077417712117
Expert,Good,Very High,100.0
Advanced,Regular,Very High,90.69756678499282
Novice,Good,High,61.362800614156335
Novice,Good,Low,50.194011271046854
Advanced,Excellent,Moderate,81.85535715864926
Novice,Unknown,Moderate,41.23329910693492
Expert,Limited,Very High,78.07739888968877
Advanced,Regular,High,79.82413875927804
Advanced,Regular,Moderate,77.91771383289135
Intermediate,Excellent,Moderate,80.23872323775377
Expert,Good,Very High,100.0
Expert,Good,Low,81.02622004548424
Novice,Regular,Moderate,52.09218098288503
Intermediate,Regular,Low,46.21769002579755
Expert,Excellent,High,95.64269614161836
Intermediate,Good,Moderate,49.390846159743674
Intermediate,Excellent,Moderate,71.49968995729104
Intermediate,EXCELLENT,High,78.22908109261377
Expert,Excellent,Very High,95.36939018732346
Novice,Good,Moderate,60.149127296978065
Intermediate,Regular,Moderate,50.09823079302589
Intermediate,Excellent,Moderate,77.06372641658446
Intermediate,Regular,High,72.18327930621147
Intermediate,Regular,Low,69.40889773016995
Unknown,Excellent,Moderate,80.8946385435672
Intermediate,Good,Very High,59.000624593099815
Novice,Good,Moderate,55.99823998374123
Intermediate,Excellent,High,73.79674746553826
Advanced,Excellent,Very High,94.68903111467347
Novice,Regular,High,68.0517249199115
Expert,Regular,Moderate,77.06003156411106
Novice,Excellent,High,80.30018398826667
Expert,Excellent,High,100.0
Intermediate,Regular,High,75.3081512837263
Novice,Good,Low,52.02807494599354
Expert,Good,Moderate,84.3381148018752
Intermediate,Excellent,Low,68.44970269224427
Intermediate,Regular,Low,64.35726789646598
Intermediate,Good,High,59.10719586550612
Advanced,Regular,Very High,81.26014196153908
Novice,Regular,High,54.2916580516426
Intermediate,Excellent,Low,66.5840683453172
Expert,Excellent,Moderate,91.29624647029131
Novice,Excellent,High,80.21001794257592
Novice,Good,Moderate,64.08484613231352
Advanced,Regular,High,94.08524772251046
Expert,Limited,Moderate,83.07811572138172
Intermediate,Regular,Very High,88.1221178847092
Expert,Good,Low,85.82522024288272
Expert,Good,High,91.75367753293332
Intermediate,Regular,Very High,65.54806044616198
Advanced,Excellent,High,84.07934855186127
Intermediate,Good,Moderate,68.37586047257074
Expert,Regular,Moderate,100.0
Intermediate,Excellent,Moderate,82.70411752471686
Novice,Good,High,57.02792119598111
Advanced,Good,Low,75.80795700663923
Intermediate,Limited,Moderate,49.12674396075086
Advanced,Good,High,79.42294832872116
Intermediate,Good,Moderate,66.8373087722097
Novice,Good,Moderate,60.449337179178414
Novice,Regular,Very High,64.26700379727359
Intermediate,Unknown,Moderate,60.74407545088656
Novice,Excellent,High,74.87282685021184
Novice,Regular,Low,43.54701233692205
Novice,Regular,Moderate,45.35641306795021
Intermediate,Good,Low,50.17983623308467
Intermediate,Regular,Very High,83.62679130741647
Unknown,Regular,Very High,83.61170508386618
Advanced,Regular,High,67.74707187425284
Novice,Limited,Very High,43.21484932646149
Novice,Good,High,60.501563685859644
Intermediate,Good,Low,58.166686398437406
Intermediate,Excellent,Moderate,62.458146778345274
intermediate,Regular,Moderate,69.1398183949295
Intermediate,Excellent,Very High,75.01202043104051
Intermediate,Good,Very High,70.8848749490931
Advanced,Limited,Moderate,51.64396300874085
Novice,Excellent,High,81.86487739399085
Advanced,Good,Moderate,73.17483541971754
Expert,Limited,Low,69.80291750136028
Intermediate,Good,High,58.180910156363346
Intermediate,Excellent,High,79.02098107312376
Novice,Excellent,High,66.98153905910188
Novice,Good,Moderate,47.122770857863436
Novice,Good,Moderate,62.8906458735912
Advanced,Good,High,85.649894956694
Novice,Good,Moderate,64.88125643636803
Intermediate,Excellent,High,78.23412242690593
Intermediate,Regular,High,74.11203559498698
Novice,Regular,Low,47.298584669447635
Advanced,Regular,Low,73.82249868677007
Intermediate,Regular,Moderate,60.496730325747414
Intermediate,Regular,Moderate,64.43045551831018
Advanced,Good,High,80.17378296701352
Advanced,Good,Moderate,69.15641513607545
Advanced,Excellent,High,86.33498976838948
Novice,Good,Moderate,73.446111499339
Intermediate,Regular,Moderate,56.858795580885
Intermediate,Regular,Very High,79.1095827884804
Expert,Good,High,86.84474003265562
Advanced,Limited,Low,65.48632126531719
Novice,Excellent,High,79.63312321692037
Expert,Excellent,Moderate,100.0
Novice,Limited,Low,52.727610689023514
Intermediate,Good,Moderate,67.44944897180221
Intermediate,Good,High,64.38708993732584
Novice,Excellent,Moderate,50.00000731665116
Intermediate,Good,High,61.69940877508556
Advanced,Good,Low,66.98484700705005
Novice,Regular,Moderate,53.641885692729716
Novice,Good,Moderate,49.10558096417492
Advanced,Regular,Moderate,78.27173933419358
Novice,Regular,Moderate,44.49580115209493
Intermediate,Excellent,Moderate,78.52816603148158
Intermediate,Regular,High,76.93559779313534
Expert,Good,Moderate,83.5632740220408
Novice,Good,High,76.02688659224056
Intermediate,Regular,Very High,77.81980496309339
Expert,Excellent,Very High,89.34905846524373
Novice,Good,High,65.80256185019527
Novice,Excellent,Moderate,74.43235290571906
Advanced,Excellent,Very High,98.34131204307766
Expert,Good,High,100.0
Intermediate,Good,High,72.58732585249456
Intermediate,Excellent,Low,67.01794892993536
Intermediate,Good,HIGH,66.98709623580781
Expert,Good,Low,88.99563584772986
Intermediate,Regular,High,69.05540239999875
Novice,Regular,Unknown,62.57555156821634
Intermediate,Regular,Moderate,67.51716765636812
Novice,Good,Moderate,58.94502075074098
Intermediate,Excellent,High,86.356630816259
Expert,Good,Moderate,86.85903656979298
Intermediate,Excellent,Low,70.04578256437937
Intermediate,Good,Moderate,76.60707615151703
Advanced,Excellent,Very High,90.0522043548802
Expert,Excellent,Moderate,89.20560391965668
Intermediate,Excellent,Moderate,71.89370696542525
NOVICE,Good,Moderate,61.35290358083026
Novice,Excellent,High,77.89408371267882
Advanced,Good,High,100.0
Intermediate,Good,High,57.392662479455446
Intermediate,Regular,Low,47.87780573712744
Novice,Excellent,High,63.99492970995223
Novice,Regular,Low,49.64676619900031
Advanced,Regular,High,89.95160884978422
Intermediate,Limited,High,71.41458877868178
Advanced,Excellent,Moderate,86.62963205732643
Novice,Good,High,66.69749945229846
Advanced,Regular,High,69.92464989810614
Intermediate,Excellent,Moderate,70.99041970209058
Intermediate,Regular,Moderate,62.01105854468611
Advanced,Regular,High,86.20855512488305
Novice,Good,Moderate,59.47539503140958
Novice,Good,Very High,79.49564929362111
Intermediate,Regular,High,72.06717124605416
Expert,Good,Unknown,97.74859422644714
Expert,Unknown,Low,79.94949977394442
Expert,Good,Very High,100.0
Novice,Regular,Moderate,50.344367162957894
Novice,Excellent,High,66.34474724178473
Novice,Good,High,70.62990094068874
Novice,Regular,Moderate,56.97887352801177
Intermediate,Good,Very High,80.25814033369797
Advanced,Excellent,Very High,85.35710048305401
Intermediate,Good,Moderate,65.35517598984603
Intermediate,Excellent,Very High,83.12488997083882
Novice,Good,Moderate,60.302295995083924
Intermediate,Good,High,76.21272183678552
Expert,Regular,Very High,84.81063024465024
Novice,Regular,High,54.45650392915383
Intermediate,Limited,High,46.48054355898517
Novice,Excellent,High,75.4295882234282
Novice,Excellent,High,84.45863385521847
Intermediate,Good,Moderate,53.631397415036005
Novice,Excellent,Low,58.17662282142282
Intermediate,Regular,Moderate,52.4578060428505
Novice,Excellent,Moderate,52.99289638911189
Advanced,Excellent,Low,71.40138460615283
Advanced,Good,Moderate,77.0426130770687
Advanced,Excellent,Low,75.33093618906142
Novice,Good,Moderate,56.52782972352099
Intermediate,Excellent,Moderate,64.8555056691786
Advanced,Regular,Moderate,69.51205556074372
Novice,Excellent,Moderate,65.01179983759951
Intermediate,Good,Low,61.23924033757701
Expert,Excellent,High,96.64603509652306
Novice,Excellent,Moderate,71.21097879265824
Expert,Regular,Very High,100.0
Advanced,Regular,Moderate,76.6204495132436
Advanced,Excellent,Very High,100.0
Intermediate,Excellent,High,92.39347378676658
Novice,Good,Moderate,60.6414800462617
Intermediate,Regular,Very High,80.08096649406923
Advanced,Regular,Unknown,73.03234949313739
Advanced,Good,Low,62.04241767401639
Novice,Excellent,Low,65.56026400817149
Intermediate,Excellent,Very High,78.17473922887513
Advanced,Unknown,Low,77.70696013009383
Intermediate,Good,Moderate,67.53471438009956
Intermediate,Good,High,80.503298816002
Intermediate,Limited,High,71.86776886303238
Advanced,Regular,High,85.15518171688664
Intermediate,Regular,Low,52.00018152478605
Advanced,Good,Moderate,75.6474401169227
Expert,Regular,Low,75.08820322910121
Intermediate,Limited,High,81.74473918386408
Novice,Good,High,53.88324573418057
Intermediate,Excellent,Moderate,66.5047856590921
Advanced,Excellent,Moderate,76.18585305567458
Intermediate,Good,High,72.55523642303362
Novice,Excellent,Low,41.58401097871813
Intermediate,Limited,Moderate,47.22689551894899
Intermediate,Regular,Moderate,68.61666910363547
Advanced,Good,High,94.08076513665806
Intermediate,Excellent,High,74.12357197682584
Novice,Good,Low,37.37121672492893
Novice,Limited,Very High,49.18484526017093
Advanced,Regular,Moderate,75.11019998185601
Novice,Limited,Low,46.561026790606135
Novice,Regular,Moderate,55.14612430270744
Intermediate,Excellent,High,77.13117235972973
Intermediate,Good,High,73.0066927427337
Intermediate,Good,High,73.01354878327813
Intermediate,Good,Low,47.28409768906537
Intermediate,Excellent,Moderate,63.03653215085459
Intermediate,Good,High,69.09499549158411
Novice,Regular,Moderate,54.1784302924796
Advanced,Excellent,High,86.67493259122472
Intermediate,Good,High,65.64522613355138
Expert,Excellent,Low,83.06804130386031
Advanced,Excellent,Low,77.31089761332943
Unknown,Excellent,Low,58.72593378250385
Intermediate,Good,Moderate,72.8562675734388
Expert,Regular,Very High,90.02720570605989
Novice,Limited,Low,21.33675598617951
Advanced,Excellent,Very High,96.27894003666925
Novice,Good,High,69.66559852256742
Intermediate,Regular,Moderate,67.82546642715042
Intermediate,Excellent,High,88.7071802569166
Intermediate,Good,Moderate,82.69181334610914
Advanced,Excellent,Moderate,68.41704991657207
Novice,Excellent,Low,65.27542894871019
Intermediate,Good,Moderate,69.85387112213729
Expert,Good,High,100.0
Advanced,Good,High,83.80082908162296
Novice,Excellent,High,69.11807882773462
Advanced,Excellent,Moderate,85.03404490407033
Novice,Regular,High,65.65616329672606
Intermediate,Good,High,70.71390604959338
Intermediate,Good,Moderate,69.99565558290493
Advanced,Good,High,90.4951835740756
Intermediate,Good,Moderate,74.74983658069034
Novice,Good,Moderate,46.897987754878386
Intermediate,Regular,Very High,69.97649894050865
Novice,Good,Very High,71.40383913034447
Advanced,Good,Low,77.74342816449833
Advanced,Regular,Moderate,73.44110012633847
Novice,Regular,Moderate,50.7676807268698
Expert,Good,Low,73.87766071086024
Expert,Limited,High,81.26853469786282
Unknown,Excellent,Very High,95.13130280075845
Advanced,Good,High,80.09780324334399
Intermediate,Regular,Very High,64.78182771824117
INTERMEDIATE,Limited,Low,41.132772986715906
Intermediate,Limited,Moderate,53.17126609603031
Intermediate,Good,Moderate,77.53551956995487
Intermediate,Unknown,Very High,75.33795753835174
Intermediate,Regular,Moderate,59.95955435014867
Advanced,Good,Moderate,68.801704277632
Advanced,Good,High,79.60190940771446
Intermediate,Good,Low,53.376707865703786
Intermediate,Good,Very High,72.44463034522873
Advanced,Good,High,85.77757377834541
Novice,Good,Moderate,52.27623248497632
Novice,Good,Low,66.60745046626276
Novice,Regular,High,74.05429479538167
Intermediate,Excellent,Very High,77.08140872776607
Intermediate,Excellent,Moderate,77.14238556850535
Advanced,Good,High,84.83285634178229
Intermediate,Good,High,73.98170750294429
Advanced,Regular,High,77.7150053698291
Unknown,Excellent,High,78.86080738215713
Advanced,Good,Low,71.5560498457455
Advanced,Regular,Moderate,61.10272796218905
Intermediate,Limited,Moderate,52.35573695062385
Intermediate,Excellent,Low,78.02382125537636
ADVANCED,Limited,High,59.29350731057231
Intermediate,Excellent,High,89.67476998007996
Intermediate,Good,Very High,87.42006128178633
Expert,Regular,High,99.85036934058635
Advanced,Excellent,High,83.78669747745893
Novice,Regular,Moderate,41.08425935495277
Novice,Excellent,Low,65.5009665650243
Unknown,Good,Moderate,94.4816974278655
Novice,Good,High,52.33176382339003
Expert,good,Very High,94.96933660363034
Intermediate,Good,High,70.57105827571505
Intermediate,Good,High,78.26069701186634
Novice,Good,Very High,68.1119982655921
Intermediate,Limited,High,60.05624913327161
Expert,Good,Low,85.5067011154965
Intermediate,Regular,Moderate,58.07770816576374
Novice,Good,Very High,83.1777151241682
Intermediate,Excellent,Low,70.06728450038426
Novice,Excellent,High,76.57253646981647
Advanced,Regular,Moderate,80.86399570185168
Intermediate,Limited,High,62.592965726786964
Expert,Excellent,Low,78.52706315563249
Advanced,Good,Very High,89.84417456352328
Intermediate,Excellent,Low,68.42516638049773
Expert,Excellent,Moderate,88.55259515703165
Expert,Excellent,Moderate,96.28007023265616
Novice,Regular,High,48.50547354003637
Intermediate,Excellent,High,96.60919681587669
Advanced,Good,Low,73.55387820354498
Novice,Good,High,78.31975951323447
Novice,Excellent,Very High,57.92857026755649
Novice,Regular,High,72.55342683475365
Advanced,Regular,Very High,77.37828728162744
INTERMEDIATE,Good,Moderate,57.11361798298935
Intermediate,Good,High,61.87263273007815
Novice,Good,High,73.00957579307811
Intermediate,Good,Low,57.86854026164174
Intermediate,Good,High,84.4799092240303
Advanced,Excellent,Moderate,88.46835023284852
Intermediate,Regular,Low,52.61582236863934
Advanced,Good,Very High,84.1419585776059
Novice,Excellent,Moderate,74.27437629325921
Advanced,Excellent,Very High,91.11151821407977
Intermediate,Regular,Very High,86.09143861665133
Intermediate,Regular,Low,75.74546059225685
Intermediate,Good,Moderate,57.00918294649412
Novice,Good,High,75.48464659531363
Intermediate,Regular,Moderate,70.26601380646463
Novice,Good,High,59.98219301892211
Novice,Good,High,71.9053254452394
Intermediate,Limited,Very High,54.945362036492575
Novice,Excellent,Low,63.88026415139363
Intermediate,Regular,Moderate,52.52912625802401
Novice,Good,Moderate,67.31904924354417
Novice,Good,Low,41.50255364471745
Advanced,Excellent,Very High,97.16259039430348
Advanced,Excellent,Moderate,75.10241634659813
Novice,Excellent,Very High,65.44942770520251
Intermediate,Regular,High,74.07319898846814
Novice,Excellent,Very High,76.29852657417447
Novice,Limited,High,56.70945032047639
Intermediate,Excellent,Very High,100.0
Intermediate,Regular,High,59.69025949779025
Advanced,Good,Moderate,76.59202531486662
Expert,Regular,Moderate,75.62595338706404
Novice,Good,Moderate,59.7007539209871
Novice,Limited,Moderate,47.86134649679464
Intermediate,Regular,Moderate,81.22646367580266
Intermediate,Good,High,80.92400354392187
Novice,Excellent,Low,69.67721495131397
Novice,Good,Low,54.596385679868355
Intermediate,Excellent,Low,60.369386551319856
Novice,Regular,High,61.89083950095172
Unknown,Excellent,Moderate,99.51066380181172
Advanced,Excellent,Very High,100.0
Intermediate,Unknown,Low,66.30550252733562
Advanced,Excellent,High,87.32609472575515
Intermediate,Good,Very High,83.41385624701869
Intermediate,Regular,Low,44.44213788627286
Expert,Regular,High,81.21158953618391
Intermediate,Regular,Moderate,83.60180616173203
Expert,Regular,Low,68.45549934098533
Intermediate,Excellent,High,85.78264538599662
Advanced,Good,MODERATE,84.17215007083273
Novice,Good,Very High,71.91264310029733
Novice,Limited,Very High,59.895007242490514
Unknown,Regular,High,50.78708332780073
Novice,Excellent,Low,54.438241033793446
Advanced,Regular,High,84.413467620226
Intermediate,Limited,Moderate,44.50688109098147
Advanced,Excellent,Low,83.92889718681104
Intermediate,Good,High,76.67108870693517
Novice,Good,moderate,62.84792918556969
Intermediate,Regular,High,58.84531288001587
Unknown,Regular,Moderate,61.53162554125323
Advanced,Limited,Moderate,68.97793326123802
Novice,Excellent,Low,45.77988610699003
Intermediate,Excellent,High,86.29301267362347
Advanced,Excellent,Moderate,72.70803171801494
Intermediate,Regular,Low,51.44653590035677
Expert,Limited,Moderate,77.00562562632817
Expert,Regular,High,89.69380198407688
Advanced,Regular,Moderate,68.93260739075416
Advanced,Excellent,Low,74.39665581356067
Advanced,Regular,Very High,78.20597276941888
Intermediate,Regular,Low,42.76455402285656
Intermediate,Excellent,High,87.01047409791049
Novice,Good,Moderate,45.09247739332405
Expert,Excellent,High,96.77177936166771
Novice,Regular,High,57.55007916743246
Novice,Limited,Low,37.05716186687867
Novice,Good,High,65.84484276040367
Novice,Good,High,62.65573027982554
Intermediate,Good,Moderate,72.20978435325496
Advanced,excellent,Moderate,87.14312671427705
Intermediate,Excellent,Moderate,63.55953169937358
Intermediate,Regular,Low,64.7057209857896
Novice,Regular,Moderate,64.79862100542039
Advanced,Excellent,Moderate,80.13950639369364
Intermediate,Excellent,Moderate,84.9435464439774
Advanced,Limited,Very High,74.86900081403147
Advanced,Regular,Moderate,77.50824400774741
Advanced,Good,High,71.14756567475635
Novice,Excellent,High,76.33683484214934
Advanced,Regular,Low,65.17916343744298
Advanced,Good,High,84.14357434835291
Expert,Good,High,100.0
Intermediate,Good,High,79.71074134340812
Advanced,Good,Very High,96.98262963133877
Intermediate,Excellent,High,88.89901122739408
Intermediate,Regular,MODERATE,46.24461154939219
Intermediate,Excellent,High,73.62247483528289
Expert,Unknown,High,87.35498247505562
Intermediate,Limited,Moderate,60.52695260326916
Novice,Regular,High,75.05825893088503
Intermediate,Good,High,75.75489608904675
Intermediate,Excellent,High,76.53243353238199
Expert,Good,Low,77.45500494846249
Advanced,Regular,Moderate,85.20078222481769
Intermediate,Limited,Very High,69.79804517304284
Intermediate,Regular,Unknown,61.437640630420525
Intermediate,Good,Moderate,66.50653045276107
Intermediate,Excellent,Moderate,79.43611464545039
Novice,Regular,Moderate,56.43007980680939
Advanced,Good,High,98.36445226096964
Intermediate,Limited,High,56.53841271669745
Advanced,Excellent,Very High,100.0
Expert,Good,High,100.0
Novice,Regular,Moderate,52.09707654944983
Novice,Good,High,62.18759612562946
Novice,Good,Moderate,61.41192617129775
Expert,excellent,Very High,99.15913263513592
Intermediate,Regular,Moderate,65.72351364612447
Intermediate,Good,Moderate,62.06126063422669
Expert,Good,Very High,100.0
Intermediate,Regular,Low,57.07769674531188
Intermediate,Regular,Low,63.15356468715248
Novice,Good,Moderate,54.31351963850372
Intermediate,Good,Moderate,67.06860008852198
Advanced,Regular,High,69.18866985867363
Advanced,Excellent,Low,71.73560665838225
Intermediate,Regular,Moderate,74.53363737913072
Intermediate,Regular,High,80.84073927587154
Intermediate,Regular,Moderate,68.83747713412583
Advanced,Good,Moderate,76.23580849889342
Expert,Limited,High,74.19949253961515
Novice,Excellent,Very High,61.59264527384154
Advanced,Regular,High,74.82872717887501
Novice,Good,Moderate,51.657809645195286
Novice,Limited,Low,18.460273245285997
Novice,Excellent,High,70.04960395160744
Intermediate,Excellent,Moderate,68.22377499672876
Advanced,Excellent,High,88.05532758908306
Intermediate,Good,Low,65.14700385866013
Intermediate,Regular,Moderate,63.730085372776365
Novice,Good,High,77.75706550817408
Novice,Excellent,High,65.46914760668376
Expert,Good,Moderate,98.13263037033344
Intermediate,Good,Moderate,76.21192229137554
Intermediate,Good,Unknown,79.00391757621355
Intermediate,Regular,Very High,76.46212790063905
Novice,Regular,High,67.24758179703318
Novice,Good,High,60.828068552090485
Novice,Regular,Low,30.656260801380395
Intermediate,Good,High,84.97668028438736
Novice,Excellent,High,81.72470909688697
Expert,Regular,High,89.16721575439968
Novice,Good,Very High,60.28590962325205
Intermediate,Regular,Very High,73.6581499478549
Novice,Good,Moderate,72.94285554975879
Novice,Regular,Low,45.24255591760669
Intermediate,Good,Moderate,82.00657164425495
Intermediate,Good,Moderate,90.3440610478885
Expert,Regular,Low,61.46866506854511
Intermediate,Regular,Very High,65.49313042289913
Intermediate,Good,High,75.25715893956442
Intermediate,Good,High,60.3406427864393
Intermediate,Regular,Moderate,57.95712175680403
Intermediate,Good,Moderate,69.70246006628923
Advanced,Regular,High,69.96478658711916
Intermediate,Regular,High,73.40087717517795
Novice,Regular,Very High,55.87825767400505
Intermediate,Good,Moderate,67.68308715282745
Advanced,Regular,High,70.6795246482721
Expert,Good,Moderate,81.43815130356094
Intermediate,Good,Moderate,84.35249675239471
Novice,Limited,Low,21.055721482686923
Novice,Excellent,High,78.23291349604126
Intermediate,Good,Moderate,63.9378862403931
Intermediate,Good,Moderate,69.46281291673682
Novice,Regular,Very High,73.44380116540164
Intermediate,Good,High,68.64130053860941
Novice,Good,High,58.35512875211608
Novice,Regular,High,62.60261856953321
Intermediate,Regular,Very High,73.72218815504954
Intermediate,Excellent,Very High,91.21349270159581
novice,Good,Moderate,56.052402722969035
Expert,Good,Moderate,95.3676139210561
Expert,Good,High,100.0
Intermediate,Good,Very High,85.51100465545923
Intermediate,Good,Moderate,71.25360863483871
Novice,Good,Very High,72.61512859905939
novice,Excellent,Very High,94.69279076146003
Intermediate,Good,Low,64.48233090097068
Intermediate,Limited,High,62.14142674873308
Expert,Regular,High,88.99151566179133
Advanced,Good,Low,77.93753755966087
Intermediate,Good,Moderate,65.26456459401939
Intermediate,Limited,Low,49.18901965552293
Intermediate,Excellent,High,59.97641187625797
Intermediate,Regular,Very High,75.8220223626853
Advanced,excellent,Very High,80.30067492789252
Intermediate,Limited,High,67.29757596086982
Intermediate,Regular,High,68.89220058671842
Novice,Excellent,High,80.08761069155386
Novice,Excellent,Unknown,66.88040317617435
Intermediate,Good,Low,67.22738781010187
Advanced,Good,High,88.10281743397833
Expert,regular,Low,68.78125413300859
Novice,Good,Low,57.742663728454275
Novice,Excellent,Moderate,63.32311942466628
Expert,Regular,Moderate,87.53063142652385
Intermediate,Excellent,High,72.4978638496277
Advanced,Limited,High,71.07395216336899
Intermediate,Good,Moderate,72.06830791991194
Advanced,Excellent,High,95.32998157816195
Intermediate,Excellent,Very High,89.97277061844892
Expert,Regular,Low,77.04836732699228
Intermediate,Regular,High,61.135123195095595
Novice,Limited,Moderate,44.64065607774356
Expert,Regular,Moderate,78.64809770843728
Advanced,Regular,High,66.18369560057349
Advanced,Regular,High,68.28919351201618
Novice,Regular,Moderate,49.84964245929445
Novice,Excellent,Low,64.19509435487575
Intermediate,Good,Very High,91.94937790221753
Expert,Excellent,Moderate,100.0
Expert,Excellent,Very High,86.93484720122461
Intermediate,Excellent,very high,100.0
Intermediate,Good,High,76.30851123059583
Intermediate,Excellent,Low,78.9298304685195
Novice,Regular,Low,47.06860633955805
Intermediate,Excellent,Moderate,62.620684899399464
Expert,Good,High,98.25127634633743
Novice,GOOD,Low,51.35930905210468
Novice,Good,High,75.72344977085127
Novice,Excellent,Very High,76.81976088789989
Novice,Excellent,Very High,77.58481877063276
Expert,Excellent,High,100.0
Novice,Excellent,Moderate,64.34988067580076
Intermediate,Regular,High,62.30091995145782
Intermediate,Excellent,Low,57.72720795146973
Intermediate,Excellent,Moderate,76.24465225348216
Novice,Regular,High,50.024973556346
Intermediate,Good,High,60.73239294362124
Expert,Excellent,High,95.68691782728683
Intermediate,Good,Moderate,65.91677303544007
Expert,Regular,Very High,87.0934817771859
Intermediate,Excellent,Very High,93.0570433014579
Expert,Regular,Moderate,93.47763673038015
Intermediate,Good,Low,73.13744838420354
Intermediate,Excellent,Moderate,91.54707818146669
Novice,Good,Moderate,55.54959498566325
Advanced,Regular,Moderate,62.88442331025753
Intermediate,Regular,Low,55.510999637643195
Expert,Good,Moderate,90.57261557478242
Novice,Excellent,Moderate,70.94739173123085
Intermediate,Regular,Moderate,72.07054084007953
Novice,Excellent,High,60.38345889818226
Expert,Excellent,High,100.0
Advanced,Good,Low,70.56246911103975
Expert,Excellent,High,91.07717053151212
Novice,Regular,High,46.71041883956697
Novice,Regular,Low,53.21338178000906
Intermediate,Regular,Moderate,50.337365655378306
Novice,Excellent,Low,66.48984913162734
Intermediate,Good,High,76.53972223548718
Advanced,Excellent,Low,66.81594813155591
Intermediate,Regular,High,64.86654141367244
Intermediate,Regular,Low,67.16574960673634
Advanced,Excellent,Moderate,79.00789998516645
Intermediate,Limited,Low,52.61926083722055
Unknown,Good,Low,70.1856445680098
Unknown,Good,Moderate,72.10690436806892
Advanced,Regular,Moderate,85.99588314145039
Intermediate,Good,High,73.26971098509486
NOVICE,REGULAR,High,73.19305643617999
Intermediate,Good,Moderate,73.43194033453544
Intermediate,Good,High,77.709797471258
Intermediate,Excellent,High,79.74607491904447
Novice,Excellent,High,67.46395750974682
Advanced,Limited,Unknown,50.977569317609685
Advanced,Regular,Very High,81.3287715288426
Expert,Excellent,High,100.0
Expert,Regular,Moderate,79.34149911027932
Expert,Excellent,High,100.0
Intermediate,Good,Very High,77.3392698090304
Novice,Good,Moderate,53.017794520254135
Intermediate,Excellent,High,73.05784827667661
Expert,Excellent,Moderate,90.09617458963642
Advanced,Regular,Low,66.2570376266311
Intermediate,Regular,High,71.75089491697067
Intermediate,Good,LOW,66.31192028541881
Novice,Excellent,High,65.09992459255916
Advanced,Good,Moderate,75.54318050950154
Intermediate,Regular,High,69.53593608122586
Expert,Limited,Moderate,90.91213100212116
Intermediate,Limited,Moderate,43.49444078377956
Expert,REGULAR,Low,84.19933983520161
Expert,Regular,Moderate,73.92896873814227
Advanced,Good,Moderate,93.88043425934319
Intermediate,Regular,Very High,63.74793846639353
Intermediate,Good,High,66.73050226387646
Advanced,Good,Moderate,61.01240437701195
Intermediate,Good,High,75.9325970690084
Advanced,Good,Low,69.0919187282707
Novice,Excellent,Low,45.735504634741375
Intermediate,Regular,Moderate,65.74798978949218
Novice,Regular,Very High,74.42857433858923
Intermediate,Excellent,Very High,97.03357277535848
Intermediate,Limited,High,63.840076343053624
