pet_species,breed,age_years,weight_status,living_situation,exercise_level,conditions_count,allergies_count,health_risk_score
Rabbit,Dutch,3.226272163610233,Normal,Apartment,Active,0,1,0.1653590675970847
Rabbit,Californian,11.792301043299734,Normal,Apartment,Active,3,1,0.45708297767751827
Guinea Pig,Silkie,2.414917706023589,Normal,Apartment,Moderate,1,0,0.22742470366172196
Guinea Pig,Baldwin,6.566764173628972,Normal,Apartment,Active,1,1,0.11905743908957958
Cat,Ragdoll,11.918282575341282,Overweight,Outdoor,Light,1,2,0.39124055509562583
Cat,Siamese,7.304127054371355,Overweight,Apartment,Active,0,1,0.4732899646853471
Hamster,Dwarf Campbell,5.119501887768108,Overweight,Outdoor,Moderate,1,0,0.5738205317669169
Guinea Pig,Peruvian,9.646321244591508,Normal,Outdoor,Moderate,2,1,0.5822933941588772
Rabbit,Mixed Breed,5.636250649328227,Normal,Farm,Active,2,0,0.3916421444274965
Cat,Devon Rex,4.4735221276616866,Normal,Apartment,Active,1,1,0.250206133057996
Bird,Parakeet,2.791064635221844,Normal,Outdoor,Moderate,1,0,0.1722145725352024
Dog,Cocker Spaniel,13.715634995840343,Obese,Apartment,Light,4,4,0.6611398560443867
Hamster,Dwarf Winter White,4.997639761613643,Normal,House,Moderate,0,0,0.26067477348506735
Cat,Maine Coon,9.980795612258184,Normal,Apartment,Active,3,0,0.49430507331706497
Hamster,Roborovski,2.0137286962479823,Normal,House,Active,0,0,0.08111825452923153
Dog,Chihuahua,4.268860603746044,Normal,Farm,Moderate,1,1,0.0849383927833042
Hamster,Dwarf Winter White,4.220891762135771,Normal,Farm,Moderate,1,1,0.07414181221400215
Bird,Parrot,15.69983329722636,Obese,Apartment,Moderate,3,3,0.6542881115580937
Guinea Pig,Abyssinian,10.352814388763052,Normal,Apartment,Moderate,1,2,0.4194931556227893
Bird,Mixed Species,8.80226683254047,Overweight,Outdoor,Light,3,0,0.5864742037271033
Hamster,Chinese,1.332437498404808,Normal,House,Moderate,0,0,0.058823114073757905
Rabbit,French Lop,4.152130631883408,Normal,House,Active,0,1,0.15347005484789278
Bird,Conure,15.394373720746836,Overweight,Outdoor,Sedentary,3,3,0.7953367671795767
Guinea Pig,Baldwin,4.855981082226011,Normal,House,Moderate,0,0,0.10692245798102976
Bird,Parakeet,9.568388430963353,Normal,Apartment,Active,3,0,0.5005178252705708
Dog,German Shepherd,6.42214552076358,Overweight,Outdoor,Moderate,2,2,0.30381698958711584
Guinea Pig,Baldwin,5.946906397321563,Normal,Farm,Moderate,0,1,0.15078113511598218
Hamster,Chinese,10.249330367133716,Overweight,Outdoor,Light,4,2,0.6331861101366808
Guinea Pig,Baldwin,6.62129293425326,Normal,Outdoor,Moderate,1,0,0.17355660185607566
Dog,Chihuahua,12.498970798408866,Obese,House,Sedentary,1,2,0.8777558081124737
Rabbit,Californian,18.539313609355865,Obese,Outdoor,Light,1,3,0.8002534405236827
Rabbit,Rex,11.421341235510834,Overweight,House,Light,5,2,0.6703240666286122
Cat,Devon Rex,6.4337985425793685,Normal,House,Active,3,0,0.5196861098341601
Dog,Pug,10.683851890242497,Overweight,Farm,Light,1,4,0.6151102214310502
Cat,Manx,18.927120496658503,Obese,Outdoor,Moderate,3,2,0.8256453526773285
Rabbit,Angora,7.829467333195042,Overweight,House,Active,2,0,0.4207502267934134
Bird,Canary,16.700355048927598,Overweight,Apartment,Moderate,3,4,0.6096915687957133
Hamster,Roborovski,10.68949668679669,Overweight,Outdoor,Moderate,5,1,0.7346031675225371
Bird,Conure,14.10068552599259,Obese,Farm,Light,4,2,0.6985480489498617
Bird,Cockatiel,6.084944214589025,Normal,Apartment,Active,0,0,0.09786996798132849
Hamster,Dwarf Campbell,18.843178448169432,Overweight,House,Sedentary,4,4,0.8590936999542274
Rabbit,Dutch,6.206736974024072,Overweight,Outdoor,Moderate,2,0,0.5466391232841356
Rabbit,New Zealand White,11.850930509606409,Overweight,Apartment,Moderate,1,4,0.63980530115432
Bird,Lovebird,7.845893707342725,Normal,House,Active,0,0,0.09305476525763533
Guinea Pig,Baldwin,1.317735192357351,Normal,Apartment,Active,0,0,0.2637817471098097
Bird,Mynah,13.986435211217707,Overweight,Apartment,Moderate,5,3,0.7578771433537246
Cat,Orange Tabby,8.443363401828375,Overweight,Farm,Moderate,3,1,0.34032310446085967
Rabbit,Mini Lop,13.145096057778964,Obese,House,Sedentary,4,2,0.8764660725465139
Hamster,Roborovski,14.805657259779847,Obese,Outdoor,Light,4,4,0.8871798770089672
Cat,Turkish Angora,18.782245528224266,Obese,Outdoor,Light,1,4,0.6516472579908247
Hamster,Dwarf Campbell,10.816900999818913,Normal,Farm,Moderate,0,2,0.5507656489447545
Dog,Boxer,15.36810520574238,Obese,Farm,Light,1,2,0.7648393767530683
Dog,Corgi,5.355591225224515,Normal,House,Moderate,0,1,0.4363327249878749
Hamster,Mixed Breed,9.954409783956953,Normal,Apartment,Active,1,0,0.5955223609912235
Bird,Macaw,1.867471496860981,Normal,House,Active,1,0,0.02753512496744086
Hamster,Chinese,6.718704728913124,Normal,Apartment,Moderate,1,1,0.19105063641749065
Hamster,Mixed Breed,16.60450905298371,Obese,Farm,Light,2,2,0.8340200621106033
Hamster,Mixed Breed,10.552012406932876,Overweight,Apartment,Light,3,2,0.31877403077466154
Hamster,Dwarf Campbell,11.100485379352467,Overweight,House,Moderate,5,3,0.9559405441115826
Hamster,Chinese,11.421146529121161,Overweight,Outdoor,Light,3,0,0.46491151200130487
Rabbit,New Zealand White,15.111949822155545,Obese,Outdoor,Light,4,3,0.8804850880602818
Bird,Cockatiel,1.9853137697671777,Normal,House,Moderate,1,1,0.02048934586351936
Hamster,Syrian,9.982117272531184,Overweight,Apartment,Active,2,1,0.3016237997066384
Hamster,Mixed Breed,3.9020535496047923,Normal,Apartment,Moderate,1,1,0.019178889069886882
Cat,Birman,1.301939515695633,Normal,Farm,Moderate,1,0,0.20414009185787374
Hamster,Dwarf Campbell,15.276046991520134,Overweight,Apartment,Moderate,1,4,0.9213800900364274
Cat,Birman,10.198552871624623,Overweight,House,Sedentary,4,4,0.8741882489857693
Dog,Corgi,2.8647519863098854,Normal,House,Active,1,1,0.009748068231763418
Bird,Mixed Species,5.983908042251301,Normal,Apartment,Active,1,0,0.04794968805557526
Rabbit,Mixed Breed,11.838261354352074,Overweight,Apartment,Light,3,0,0.5511432361278268
Bird,Conure,8.681816446496155,Overweight,House,Active,0,0,0.5972917143074616
Hamster,Chinese,1.2345755018293318,Normal,Apartment,Moderate,0,0,0.1708232473714273
Bird,Mixed Species,10.887663038530638,Normal,Apartment,Active,3,0,0.3619445569031118
Guinea Pig,Silkie,5.169127069773726,Normal,Outdoor,Moderate,1,0,0.2770241108539867
Guinea Pig,Skinny Pig,11.840084531439313,Obese,Farm,Moderate,3,2,0.7290556632428922
Guinea Pig,Peruvian,5.060163500851522,Normal,Farm,Active,1,0,0.2137625374027196
Dog,Siberian Husky,16.6328132609986,Overweight,Apartment,Sedentary,2,3,0.9698414630193323
Hamster,Syrian,2.0312381254538527,Normal,House,Active,1,0,0.07553600497700715
Hamster,Mixed Breed,4.04820032847129,Normal,Outdoor,Moderate,1,1,0.27705136108552714
Cat,Tabby Mix,10.124966353591415,Normal,Farm,Active,2,2,0.40042049368173
Rabbit,Mini Lop,11.240083690265848,Overweight,Farm,Moderate,3,2,0.844401399649012
Bird,Finch,13.267827533151367,Obese,House,Sedentary,1,1,0.9715621468825939
Dog,Dachshund,5.301678297746,Normal,Apartment,Light,2,2,0.4805756380868451
Bird,Canary,5.79336439772427,Normal,Farm,Active,0,0,0.16979645914971356
Cat,Manx,9.764353301640663,Overweight,Apartment,Light,2,0,0.4432135267964377
Cat,Bengal,2.1863834985719857,Normal,Farm,Moderate,0,0,0.06575946831345189
Bird,Macaw,19.454114524030945,Obese,Apartment,Moderate,2,2,0.9213473821933997
Dog,Poodle,13.562528025386186,Overweight,Farm,Light,2,1,0.9805131958545574
Guinea Pig,Peruvian,1.6127522475881417,Normal,House,Moderate,0,1,0.18523890629197168
Bird,Cockatiel,18.1933083667863,Obese,Outdoor,Moderate,5,1,0.8573547721475673
Dog,Great Dane,10.137409366874834,Normal,Apartment,Moderate,2,0,0.359511371311602
Cat,Ragdoll,7.8418535945084,Overweight,Farm,Light,2,2,0.49481699446938665
Rabbit,Californian,7.543370654602901,Normal,Apartment,Light,0,1,0.46848427620822175
Dog,Terrier Mix,18.205875839914615,Overweight,House,Light,3,1,0.634794939268036
Rabbit,English Spot,9.666592426932356,Overweight,Apartment,Moderate,1,1,0.4212773375664781
Dog,Mixed Breed,11.362992498172714,Normal,Outdoor,Active,0,2,0.5775074326677129
Cat,Sphynx,8.204065066686343,Overweight,House,Active,0,0,0.4876160819706901
Guinea Pig,Silkie,8.006357127580166,Overweight,Farm,Light,3,0,0.4286831122682955
Guinea Pig,Mixed Breed,1.7967315412828269,Normal,Farm,Moderate,1,1,0.26597105568356566
Bird,Mixed Species,13.373810205987418,Obese,Apartment,Moderate,4,3,0.641491618532931
Guinea Pig,Baldwin,15.520790816432413,Overweight,Apartment,Moderate,5,1,0.787673440811715
Cat,Mixed Breed,16.304627081733386,Overweight,Outdoor,Moderate,5,2,0.9860788723318484
Cat,Mixed Breed,14.759924539167685,Obese,Farm,Moderate,4,2,0.9818315905517442
Rabbit,Californian,7.955184393998584,Normal,Apartment,Active,0,2,0.5678860750839432
Rabbit,English Spot,7.212225215895739,Overweight,Outdoor,Moderate,2,1,0.4222719270825481
Bird,Conure,5.805662165426146,Normal,Farm,Moderate,1,0,0.21216089469425692
Guinea Pig,Silkie,11.94283673190334,Overweight,Farm,Moderate,4,2,0.8849631386154984
Cat,Persian,12.796607820749216,Overweight,Outdoor,Sedentary,4,4,0.7765248656773864
Dog,Poodle,12.731135481041756,Overweight,Farm,Moderate,3,1,0.913644774995536
Hamster,Dwarf Winter White,3.1561241137675546,Normal,Farm,Moderate,0,1,0.12440828965232287
Dog,German Shepherd,15.063807866762975,Obese,Apartment,Sedentary,5,2,0.7772142366241341
Bird,Finch,16.94916913566681,Obese,Farm,Sedentary,4,3,0.947420067205899
Cat,Manx,3.6232865251396515,Normal,House,Active,0,0,0.2746152023911914
Guinea Pig,Peruvian,16.810467097215657,Overweight,Apartment,Light,2,4,0.6502461669387276
Cat,Orange Tabby,18.054155169520925,Overweight,Outdoor,Moderate,3,1,0.6709867926665819
Bird,Finch,4.283080667404076,Normal,House,Active,1,0,0.29387118542556706
Bird,Canary,13.816765576050603,Obese,Apartment,Sedentary,3,2,0.729615823555502
Dog,German Shepherd,3.688980752143342,Normal,Outdoor,Active,1,1,0.26801570216981874
Hamster,Dwarf Campbell,7.642213789492299,Normal,House,Moderate,0,1,0.23127780786928112
Guinea Pig,Baldwin,11.145968686395012,Normal,House,Moderate,1,2,0.3959117237718341
Cat,Abyssinian,16.99175198739006,Overweight,Outdoor,Light,5,4,0.710356758969404
Hamster,Chinese,13.38599827773843,Obese,Farm,Light,5,2,0.6189802014721592
Cat,Sphynx,9.018236118913542,Normal,House,Moderate,1,2,0.40169282490699587
Bird,Conure,12.815483354091988,Overweight,Farm,Light,4,2,0.6355748308625209
Dog,Shepherd Mix,10.421789449940263,Overweight,Farm,Moderate,3,1,0.9191225703300953
Guinea Pig,Peruvian,1.309676015844408,Normal,Farm,Active,1,1,0.2698552163024593
Dog,Rottweiler,5.100144652332603,Normal,House,Moderate,1,1,0.03573300805261872
Hamster,Dwarf Campbell,1.0853745570327202,Normal,Apartment,Active,1,0,0.18380873490017294
Dog,Corgi,2.4755342266863565,Normal,Farm,Moderate,0,1,0.1461466405076152
Cat,Sphynx,9.275021337890726,Overweight,Outdoor,Moderate,2,0,0.47689870148386526
Dog,Rottweiler,5.766757633421396,Normal,House,Moderate,1,0,0.14266978739055922
Bird,Macaw,12.474944748340913,Obese,Apartment,Moderate,1,3,0.6789310113139257
Guinea Pig,Mixed Breed,18.72899434997484,Obese,House,Sedentary,3,1,0.7957520860809748
Bird,Lovebird,7.155812236576984,Normal,House,Active,0,1,0.22663918863154053
Rabbit,Mini Lop,7.045898463339851,Normal,Farm,Active,1,0,0.5282983130706995
Guinea Pig,American,5.09150633558308,Normal,Farm,Active,0,1,0.27000385029514384
Bird,Parrot,8.169599571435269,Overweight,Apartment,Light,0,1,0.41023102251488136
Guinea Pig,Silkie,15.045875268068752,Obese,Apartment,Moderate,4,4,0.9784500305434072
Cat,Ragdoll,19.066325318209078,Overweight,House,Sedentary,5,4,0.9183450191148671
Rabbit,Rex,5.898201621227425,Normal,Outdoor,Light,1,0,0.5350339163554132
Dog,Dachshund,2.502709870455498,Normal,House,Moderate,0,0,0.05752994721911006
Rabbit,Californian,15.044462517379925,Overweight,House,Moderate,2,3,0.8966815772385204
Cat,Tabby Mix,15.739163512139118,Obese,Outdoor,Light,5,4,0.7890233038341223
Dog,Golden Retriever,10.757093025236555,Obese,Farm,Light,4,2,0.934000642233281
Hamster,Syrian,17.154535928521398,Obese,Farm,Sedentary,4,3,0.9620694752442291
Hamster,Chinese,8.514418935868553,Overweight,House,Moderate,1,2,0.5819320370039586
Dog,Doberman,15.564507400095652,Overweight,Outdoor,Moderate,3,2,0.6059376902670411
Bird,Macaw,11.006291451468332,Normal,House,Light,3,0,0.4221650406911764
Dog,Siberian Husky,14.464365468145074,Obese,Farm,Light,3,2,0.7898641712495268
Dog,Dachshund,1.664297215067048,Normal,House,Active,1,0,0.18378693792789888
Bird,Mixed Species,14.59391763792321,Overweight,Apartment,Sedentary,1,3,0.8708762549720365
Guinea Pig,Silkie,10.827263487165471,Overweight,Farm,Light,2,3,0.663346335767073
Rabbit,French Lop,5.280108984310153,Overweight,Outdoor,Light,3,0,0.49412173112529956
Bird,Finch,7.284612167101589,Normal,Apartment,Moderate,1,2,0.4730539308237027
Bird,Mynah,17.248775876571614,Overweight,Farm,Sedentary,5,1,0.9109017850639596
Hamster,Roborovski,10.353326331546649,Overweight,Apartment,Moderate,2,2,0.7403855403306095
Rabbit,Rex,5.827799246004991,Normal,Outdoor,Active,0,0,0.06017723600586236
Rabbit,New Zealand White,7.3448881400380435,Overweight,Apartment,Moderate,2,1,0.4833942446083026
Cat,Calico Mix,10.83091214271492,Overweight,Apartment,Sedentary,1,4,0.6794567373540434
Guinea Pig,Abyssinian,11.929017244703322,Overweight,Farm,Light,2,0,0.5749920589939801
Bird,Mynah,5.5743198743535025,Normal,House,Active,0,0,0.0006653263960738953
Guinea Pig,Silkie,10.667280536122249,Overweight,Outdoor,Light,3,0,0.5329832397193619
Guinea Pig,American,15.270904943832322,Obese,Apartment,Moderate,3,3,0.6447780070996508
Cat,Siamese,1.1599637593152088,Normal,Outdoor,Active,0,0,0.12161898126679456
Hamster,Dwarf Campbell,7.366897774475024,Overweight,Farm,Moderate,3,0,0.5853598442539933
Bird,Macaw,4.505696245093208,Normal,Apartment,Active,0,0,0.2990926626705963
Cat,Maine Coon,13.581383877707687,Obese,Outdoor,Moderate,1,1,0.6550197981609859
Rabbit,Tan,19.545935097088034,Overweight,Apartment,Sedentary,1,1,0.7467141557214287
Guinea Pig,Silkie,14.27189678315476,Obese,Apartment,Moderate,1,2,0.7248580552963686
Cat,Ragdoll,11.765546448937755,Overweight,House,Moderate,3,0,0.46951299734712937
Cat,Bengal,5.2847668962002485,Normal,Outdoor,Moderate,1,0,0.0865847997660864
Dog,Shih Tzu,5.261892185442255,Normal,Outdoor,Moderate,2,0,0.4374549595542342
Guinea Pig,Abyssinian,9.962540848863519,Overweight,Outdoor,Moderate,1,0,0.32567354984453545
Rabbit,Dwarf Hotot,18.48586711270245,Obese,Outdoor,Light,2,3,0.8036163308734581
Dog,Husky,17.34962134697536,Obese,Apartment,Sedentary,2,1,0.7074488287373134
Cat,Abyssinian,1.9174017622776107,Normal,House,Moderate,0,0,0.16027933812848152
Cat,Manx,7.615281900664362,Normal,Apartment,Moderate,0,1,0.28431587662850943
Rabbit,Mixed Breed,17.83989171655689,Obese,Apartment,Sedentary,2,3,0.8121274087041128
Rabbit,Tan,7.984132882786638,Overweight,Farm,Moderate,3,2,0.5337608755801926
Rabbit,Holland Lop,14.913639955112842,Obese,Outdoor,Moderate,3,1,0.6298083832830399
Hamster,Roborovski,10.08180062822843,Normal,Outdoor,Moderate,3,1,0.5339190110210783
Guinea Pig,Texel,14.4035524844736,Obese,House,Light,3,2,0.807292237659132
Bird,Parrot,12.902655920101763,Obese,Outdoor,Sedentary,3,1,0.8715247760734146
Bird,Conure,10.733375959007061,Obese,Apartment,Sedentary,3,2,0.6382514692169788
Hamster,Chinese,13.28781140644005,Obese,Farm,Moderate,3,4,0.6350800704314942
Dog,Doberman,18.493074227356374,Overweight,Farm,Moderate,4,2,0.9296591745338351
Hamster,Dwarf Campbell,5.215628028542092,Normal,House,Active,0,1,0.247416900850288
Dog,Corgi,4.780401146124678,Normal,Outdoor,Active,1,1,0.14181394850673637
Rabbit,Mixed Breed,11.104551472290893,Overweight,Farm,Active,1,1,0.317805381413372
Bird,Canary,5.90380552398269,Normal,Apartment,Active,0,1,0.25935975382087284
Dog,Husky,5.70813281228549,Overweight,House,Active,2,2,0.31072296390799575
Dog,Boxer,7.255086780724119,Normal,Outdoor,Moderate,2,2,0.428615411060573
Hamster,Roborovski,1.2407560257621477,Normal,Outdoor,Moderate,0,0,0.12257453163812526
Guinea Pig,Texel,11.79908329151325,Normal,Apartment,Light,3,1,0.38892666276533294
Hamster,Mixed Breed,7.109668181995012,Overweight,House,Light,2,1,0.41842110568769636
Cat,Devon Rex,7.314001726889673,Normal,Outdoor,Active,1,1,0.13114472195916957
Guinea Pig,Silkie,15.632553477827386,Overweight,Outdoor,Sedentary,3,4,0.774250808413135
Hamster,Roborovski,2.5570568488040353,Normal,Farm,Active,1,1,0.025103552140485718
Guinea Pig,Mixed Breed,16.117884596478703,Obese,Outdoor,Light,1,1,0.6858751619203007
Dog,Poodle,16.021916936539867,Overweight,House,Sedentary,3,4,0.8398094190492695
Hamster,Chinese,15.563649004316988,Obese,Farm,Light,5,1,0.66729300200777
Hamster,Chinese,1.5686672594962277,Normal,Outdoor,Moderate,1,0,0.14052200702865822
Hamster,Syrian,6.985968526290908,Normal,Apartment,Active,1,1,0.12746967715732646
Bird,Finch,6.428644289704112,Normal,House,Moderate,0,1,0.4430695631137239
Guinea Pig,Texel,18.90334714922617,Overweight,Apartment,Sedentary,4,3,0.9958266998277636
Bird,Parrot,1.5534939633154847,Normal,House,Active,0,0,0.01977627564172484
Hamster,Dwarf Winter White,8.725310794142109,Normal,Farm,Active,1,0,0.5907094403943467
Hamster,Dwarf Campbell,6.962941988426539,Normal,Outdoor,Light,3,0,0.44070601866648196
Guinea Pig,American,11.807354334953002,Overweight,Outdoor,Moderate,2,1,0.8871186067574756
Cat,British Shorthair,11.80275838646134,Obese,House,Light,3,1,0.731745900714388
Bird,Mynah,11.507092935613162,Normal,House,Moderate,2,2,0.58517629317755
Rabbit,Holland Lop,16.93418106499982,Obese,Outdoor,Moderate,1,3,0.6132731488163502
Guinea Pig,American,5.633939450989052,Overweight,House,Light,1,2,0.339580897562197
Rabbit,Dwarf Hotot,11.400105102570087,Obese,Farm,Moderate,5,3,0.9224254733053142
Guinea Pig,Peruvian,3.9236085272556824,Normal,Farm,Moderate,0,0,0.13569954650539282
Rabbit,Mixed Breed,11.805309277599822,Normal,Apartment,Active,3,1,0.40533661267936366
Bird,Mixed Species,10.74342007129384,Normal,House,Light,2,0,0.4033961974761023
Rabbit,Holland Lop,10.19400419011778,Normal,House,Light,0,1,0.341559254969328
Bird,Lovebird,6.040173620874935,Overweight,Apartment,Moderate,0,0,0.38202477431760473
Rabbit,Mixed Breed,7.595301863178726,Normal,Outdoor,Active,1,0,0.38506892857421243
Rabbit,Dutch,4.636217622370904,Normal,Apartment,Active,1,1,0.11752142196028613
Guinea Pig,Peruvian,14.300195912812267,Overweight,House,Moderate,1,2,0.9765395916791618
Dog,Beagle,5.212442633437853,Normal,Farm,Moderate,1,0,0.017849819257445474
Guinea Pig,Skinny Pig,6.115943923000294,Normal,Farm,Active,0,1,0.25020389009060257
Guinea Pig,Skinny Pig,18.858069916211743,Overweight,Farm,Moderate,5,2,0.7856434675021156
Dog,Pug,13.529946596729648,Overweight,Farm,Sedentary,1,4,0.9132734812100173
Bird,Mynah,6.358181029198788,Overweight,Farm,Moderate,1,2,0.5381197251370344
Guinea Pig,Silkie,10.144355365072627,Overweight,House,Active,0,1,0.47347925950519976
Guinea Pig,Texel,5.083782238255941,Overweight,Apartment,Moderate,1,2,0.5879812431991769
Bird,Lovebird,18.7440224376969,Obese,House,Light,4,1,0.7890219160785354
Rabbit,Holland Lop,13.453715903211716,Overweight,Outdoor,Light,4,2,0.8386637019362806
Bird,Canary,15.148604832622357,Overweight,Apartment,Light,1,3,0.6460545151315518
Cat,Siamese,4.246488486624349,Normal,Farm,Moderate,1,0,0.1978848940507328
Rabbit,Flemish Giant,8.782292732901464,Normal,Outdoor,Moderate,3,0,0.3284195963942479
Guinea Pig,Abyssinian,2.475965127424485,Normal,Farm,Moderate,1,0,0.09580954936199622
Bird,Canary,2.0148545804425666,Normal,House,Moderate,0,1,0.18955986179607734
Dog,Great Dane,3.207992650423745,Normal,Apartment,Moderate,0,0,0.177015004024648
Dog,Pit Bull,5.867188407787406,Normal,Outdoor,Active,1,1,0.2247897318250901
Bird,Lovebird,5.579523369773033,Normal,Apartment,Active,0,0,0.28352984995922337
Rabbit,Flemish Giant,6.0456717133926965,Overweight,Apartment,Active,2,0,0.414096384524326
Hamster,Syrian,7.684498781705922,Normal,House,Moderate,0,1,0.41525390641047444
Guinea Pig,Abyssinian,9.596913721591172,Normal,Apartment,Active,3,2,0.42728550866523063
Dog,German Shepherd,16.514731750709934,Overweight,Farm,Light,4,4,0.922829058150886
Cat,Black Cat,1.9360732560146783,Normal,House,Moderate,0,1,0.23944854794599207
Cat,Maine Coon,19.977723181929356,Overweight,Outdoor,Light,4,1,0.7759786799141645
Dog,Bulldog,3.0441345489928526,Normal,Outdoor,Active,1,1,0.07909105615245154
Cat,Tabby Mix,2.7156129463239207,Normal,Apartment,Active,1,0,0.04583013869609519
Bird,Mynah,14.812649407858784,Overweight,Outdoor,Sedentary,2,4,0.6487544838121128
Guinea Pig,Skinny Pig,12.159599133343338,Overweight,Farm,Sedentary,3,2,0.8422550350279324
Hamster,Chinese,7.162827468828521,Normal,House,Light,1,2,0.4735604826990156
Cat,Birman,11.134480901604991,Overweight,House,Active,1,1,0.5413443535410888
Guinea Pig,Abyssinian,7.103319848485168,Normal,Farm,Moderate,3,1,0.4045548191885433
Dog,Boxer,8.872694974525906,Overweight,Farm,Moderate,1,1,0.48520564870567984
Rabbit,Holland Lop,10.845179268707955,Obese,House,Light,5,4,0.7703096457841421
Guinea Pig,Silkie,10.779124048849472,Normal,Farm,Moderate,2,2,0.5169193933752986
Rabbit,Holland Lop,12.066789556961968,Obese,Apartment,Light,4,4,0.6598478731251379
Bird,Finch,6.8348642565624695,Normal,Farm,Moderate,0,0,0.027245639601830064
Rabbit,French Lop,4.73499094994273,Normal,Apartment,Active,1,1,0.1566666668414253
Rabbit,English Spot,11.255852827802928,Normal,Outdoor,Light,2,1,0.5253918366170482
Dog,Pug,3.0017101937084094,Normal,House,Active,0,0,0.10252137295786609
Cat,Russian Blue,4.500378189500014,Normal,House,Active,1,0,0.23895512510651454
Guinea Pig,Abyssinian,12.99976036711918,Obese,Outdoor,Light,5,1,0.6020366836592146
Hamster,Chinese,7.009560940564261,Normal,House,Moderate,1,1,0.11330786037993741
Rabbit,Tan,10.952600080991658,Overweight,Apartment,Light,3,2,0.7232345184829451
Rabbit,Angora,7.451157217578844,Overweight,Outdoor,Moderate,2,1,0.39873137006925996
Cat,Ragdoll,6.094961576615775,Normal,Apartment,Moderate,1,0,0.2909830935458945
Hamster,Dwarf Winter White,13.69142814562562,Overweight,Apartment,Sedentary,5,4,0.8286764913480769
Guinea Pig,Skinny Pig,3.1135567317560526,Normal,Outdoor,Active,1,1,0.07937071682440301
Bird,Finch,16.367687079903884,Overweight,House,Light,5,4,0.7633529504554069
Guinea Pig,Mixed Breed,3.4207194104473775,Normal,House,Moderate,1,1,0.1766483239270912
Dog,Labrador Retriever,7.031924129426242,Normal,House,Light,1,2,0.43686500910917114
Guinea Pig,Texel,10.131114231009482,Obese,House,Moderate,2,3,0.9016247891789234
Bird,Canary,2.7418315737547316,Normal,Outdoor,Active,0,1,0.0036076166648362773
Cat,Black Cat,6.306599690377928,Normal,House,Moderate,1,0,0.2382425462501363
Cat,Birman,10.93597685577576,Obese,Apartment,Moderate,1,4,0.7118089388611126
Hamster,Mixed Breed,3.749567871925849,Normal,Farm,Moderate,0,0,0.04940811054895543
Dog,Shih Tzu,6.300260563245091,Normal,Farm,Moderate,1,0,0.31485290387933396
Dog,Poodle,5.15918280083603,Normal,Outdoor,Moderate,3,1,0.5275917510283925
Dog,Shih Tzu,4.534640678419919,Normal,House,Moderate,1,0,0.2012485000253164
Guinea Pig,Abyssinian,3.9487580420895547,Normal,House,Moderate,1,0,0.17945429740081678
Guinea Pig,Mixed Breed,13.433341425694305,Obese,House,Sedentary,1,2,0.7669007700828232
Bird,Finch,8.28319932874734,Normal,Apartment,Active,3,2,0.4673758813814614
Hamster,Syrian,1.6804967560935418,Normal,Farm,Moderate,0,0,0.20967599373017584
Rabbit,Angora,14.40278883647443,Obese,Outdoor,Sedentary,5,3,0.8577817187120663
Guinea Pig,Peruvian,11.430376209517888,Normal,House,Active,1,2,0.48569811256071205
Rabbit,New Zealand White,7.243381409866217,Overweight,Apartment,Active,1,1,0.49957951976326953
Rabbit,Mixed Breed,1.128858417458186,Normal,House,Moderate,0,0,0.28856359835393125
Bird,Parakeet,12.280288126779586,Overweight,Apartment,Sedentary,2,1,0.7505221352421241
Rabbit,Dwarf Hotot,16.328186182741298,Obese,Farm,Light,2,2,0.6184941627980388
Dog,Beagle,9.860292153185823,Normal,Farm,Light,0,0,0.3923945843452552
Bird,Mynah,5.862703838730383,Normal,Outdoor,Moderate,0,0,0.22776870700011023
Bird,Canary,1.3352435496047774,Normal,House,Moderate,0,1,0.15690183397027088
Bird,Parakeet,6.920473689519263,Normal,House,Moderate,0,0,0.21658799258178943
Dog,Chihuahua,5.349336870080064,Normal,Farm,Moderate,1,1,0.13163646801108592
Bird,Lovebird,2.76682761210092,Normal,House,Active,0,1,0.2337102088275085
Dog,Dachshund,1.7807016409670338,Normal,House,Active,1,1,0.19995624793335395
Rabbit,Mixed Breed,5.285509599572671,Normal,Apartment,Moderate,0,0,0.13584513587291092
Cat,Tabby Mix,2.8033180986647186,Normal,Outdoor,Active,1,0,0.04817587593017695
Guinea Pig,Skinny Pig,14.556179095952526,Obese,Farm,Light,4,3,0.8805580773437858
Guinea Pig,Skinny Pig,4.704093506190312,Normal,Outdoor,Moderate,0,1,0.26120786362716114
Hamster,Syrian,7.7175274657620205,Normal,Outdoor,Moderate,1,1,0.12003166848685518
Dog,Mixed Breed,11.856284021249522,Overweight,House,Sedentary,4,4,0.7250506932493077
Bird,Macaw,13.084112422160725,Overweight,Apartment,Sedentary,2,3,0.6608783023030697
Cat,Mixed Breed,9.295027311496021,Overweight,House,Light,3,1,0.5403092557378906
Bird,Mynah,11.851747218252134,Overweight,Farm,Light,2,2,0.542936548602918
Bird,Canary,6.2726605298702545,Normal,House,Light,0,2,0.5412213348474862
Hamster,Roborovski,11.515952045771925,Obese,House,Sedentary,4,2,0.6365210406478005
Hamster,Syrian,10.46331933471037,Overweight,Apartment,Moderate,1,1,0.663862730664146
Dog,Boxer,17.118953096629404,Overweight,House,Light,1,3,0.9467875448355375
Bird,Parrot,13.885497097388443,Obese,Apartment,Light,1,1,0.9949012676673392
