owner_experience,vet_access,owner_commitment,care_capability_score
Intermediate,Moderate,Moderate,39.79087371589971
Intermediate,Good,High,43.465772516443586
Advanced,Excellent,Very High,88.41297542067797
Beginner,Limited,Moderate,25.108782867238958
Advanced,Good,Moderate,48.65881222805318
Advanced,Excellent,High,84.06153195423427
Intermediate,Good,High,33.564167054531225
Advanced,Good,Moderate,44.88453289304661
Beginner,Moderate,Low,16.59377082922695
Intermediate,Limited,Moderate,14.906205862737794
Advanced,Moderate,High,63.00969048073844
Intermediate,Moderate,Moderate,25.46274571665103
Beginner,Limited,Low,28.856192503207325
Intermediate,Moderate,Low,16.361453697823336
Beginner,Moderate,Low,16.089033251283396
Intermediate,Moderate,Moderate,46.04221925532756
Intermediate,Limited,Moderate,18.59010355795383
Advanced,Moderate,High,54.77552878055463
Advanced,Moderate,High,51.106634499410404
Expert,Good,High,85.8777989159234
Beginner,Limited,Low,7.367022102390352
Advanced,Good,High,51.55581058036178
Intermediate,Good,High,45.37287698705821
Advanced,Moderate,Moderate,55.929245674661814
Beginner,Moderate,Low,1.738519567976692
Expert,Good,Very High,84.05108390175658
Advanced,Excellent,Very High,73.90680334142931
Intermediate,Good,High,57.101415717866516
Advanced,Excellent,High,93.60615397191889
Advanced,Good,Moderate,63.96385479045604
Intermediate,Moderate,Moderate,51.52911881133984
Expert,Good,Very High,92.92874087254366
Expert,Excellent,High,67.858044620421
Advanced,Moderate,High,48.71833376833189
Advanced,Good,High,61.54919118257364
Expert,Excellent,Very High,88.44169090408664
Advanced,Excellent,Very High,75.81197967087456
Expert,Excellent,High,91.71093452288862
Expert,Good,High,90.79949308371214
Beginner,Limited,Low,22.049142853955672
Intermediate,Limited,Moderate,13.678451674851532
Intermediate,Good,Moderate,63.281147882517004
Expert,Excellent,Very High,81.85357272389126
Intermediate,Good,Moderate,34.420346129785585
Intermediate,Moderate,Moderate,23.248140873819082
Intermediate,Moderate,Moderate,35.11193858706504
Intermediate,Limited,Low,26.404088304185294
Beginner,Limited,Moderate,32.49582517484885
Intermediate,Limited,Low,15.360684842953408
Advanced,Good,Moderate,58.90979930025177
Advanced,Moderate,Moderate,49.005869008642435
Expert,Good,High,69.20711735377556
Advanced,Excellent,High,98.65978775045076
Intermediate,Moderate,Low,19.979174583277715
Beginner,Limited,Low,12.891596358092995
Advanced,Good,Moderate,33.81591074462745
Advanced,Excellent,Very High,87.8684704737193
Expert,Excellent,Very High,84.09676085060798
Advanced,Excellent,Very High,98.91470108745031
Beginner,Moderate,Low,28.55991756546422
Beginner,Moderate,Low,15.006856731784158
Advanced,Moderate,Moderate,40.675070198689845
Intermediate,Moderate,Low,22.7814855068124
Beginner,Limited,Moderate,22.426993093263043
Intermediate,Limited,Moderate,31.455602741932935
Intermediate,Moderate,Low,31.377606201992496
Expert,Excellent,Very High,85.41910811308404
Expert,Excellent,High,89.66140232372723
Intermediate,Limited,Moderate,15.06398739295905
Intermediate,Moderate,Low,20.967245866566717
Advanced,Moderate,High,36.40412109828825
Advanced,Good,Moderate,61.97591374223498
Advanced,Good,High,63.48777512597466
Advanced,Good,Moderate,33.85550481993917
Advanced,Good,High,60.14288411441861
Advanced,Good,Moderate,40.67683616756941
Intermediate,Limited,Low,16.060607256412144
Advanced,Moderate,Moderate,48.6906326758993
Expert,Excellent,High,76.71278600105967
Beginner,Moderate,Low,17.010090332132084
Beginner,Moderate,Low,20.581490292953795
Intermediate,Moderate,Moderate,56.29767896827379
Advanced,Good,High,67.93611865679969
Advanced,Good,High,77.04919413890397
Beginner,Limited,Moderate,5.0080411405074425
Expert,Good,High,70.00313999913811
Advanced,Good,High,96.83365274931978
Beginner,Moderate,Moderate,21.30787912317288
Advanced,Excellent,Very High,70.47957328365035
Intermediate,Moderate,Moderate,49.21125694185584
Advanced,Excellent,Very High,98.919531722162
Beginner,Moderate,Moderate,17.11237957673848
Intermediate,Moderate,Moderate,28.658707403862177
Intermediate,Limited,Low,1.7984876099179945
Intermediate,Limited,Low,21.25817798946178
Beginner,Moderate,Low,25.51676859635976
Intermediate,Good,Moderate,35.13480016982066
Expert,Excellent,Very High,66.03389211786384
Expert,Good,High,83.21993622855493
Beginner,Moderate,Moderate,13.51073970432684
Advanced,Good,Very High,78.71741342911841
Intermediate,Moderate,High,45.34553977928098
Advanced,Good,Moderate,53.29943705169812
Expert,Good,High,90.63837163131056
Beginner,Limited,Low,9.175910949720679
Beginner,Limited,Low,29.682037804932538
Advanced,Moderate,High,56.865668296080216
Advanced,Good,High,68.27211948415908
Advanced,Good,High,52.21423933739153
Intermediate,Moderate,High,38.41130910967258
Intermediate,Limited,Low,17.72132916068981
Intermediate,Moderate,Low,22.4654213182949
Beginner,Moderate,Low,19.11632432635681
Advanced,Moderate,Moderate,43.608859724214184
Beginner,Moderate,Moderate,30.433626984644892
Intermediate,Good,High,48.03185059448021
Expert,Good,Very High,91.9840686624575
Advanced,Good,Very High,77.62992567943833
Beginner,Limited,Moderate,2.12105550750513
Beginner,Moderate,Moderate,2.476013533451332
Beginner,Moderate,Low,31.579579497968048
Intermediate,Limited,Low,27.93209396179124
Intermediate,Good,High,40.12076819700222
Intermediate,Good,Moderate,45.25217407775685
Expert,Excellent,High,70.7790005230303
Advanced,Excellent,Very High,77.3843695736927
Advanced,Moderate,Moderate,60.108414642577884
Expert,Excellent,Very High,80.19469042374186
Advanced,Good,High,41.63236312229567
Advanced,Excellent,Very High,89.41013310762771
Intermediate,Good,Moderate,39.35379119529833
Expert,Good,Very High,83.32486171197445
Expert,Good,Very High,99.30163044766334
Advanced,Good,Very High,74.76788967470488
Intermediate,Moderate,Low,26.887478617390826
Intermediate,Limited,Moderate,10.370447270631526
Advanced,Good,Very High,80.47526905173602
Expert,Good,High,73.43703245358755
Intermediate,Limited,Moderate,4.377508640128253
Expert,Excellent,Very High,96.77952478846632
Advanced,Moderate,High,62.495138118664975
Intermediate,Moderate,Low,31.51422739668656
Beginner,Limited,Moderate,27.399492476064367
Intermediate,Good,Moderate,33.451427829075776
Intermediate,Moderate,Moderate,8.557913244268567
Advanced,Good,Moderate,64.97581780900833
Beginner,Moderate,Moderate,8.405184176768309
Advanced,Good,Moderate,34.20126499251889
Advanced,Excellent,High,82.02826482796411
Beginner,Limited,Low,25.908405587859605
Intermediate,Limited,Moderate,2.1886730411418562
Intermediate,Limited,Low,7.074465377256884
Advanced,Good,High,46.17382000258148
Intermediate,Moderate,High,54.16529433248353
Beginner,Limited,Low,25.861019561638326
Advanced,Moderate,Moderate,58.910971639453166
Intermediate,Limited,Moderate,0.5363200322784796
Intermediate,Limited,Moderate,6.723353840940946
Intermediate,Limited,Moderate,32.85757933233344
Advanced,Good,High,98.15053579964058
Intermediate,Good,Moderate,52.691238181039004
Advanced,Excellent,High,94.90574120861854
Advanced,Excellent,Very High,77.20029804000035
Intermediate,Limited,Low,28.62142469209251
Expert,Good,Very High,69.85264892392114
Expert,Good,High,94.82632094063274
Intermediate,Good,Moderate,58.53089346779169
Beginner,Limited,Low,29.15762915717077
Advanced,Good,Moderate,42.85661279701202
Advanced,Moderate,High,65.61796999764175
Advanced,Good,High,36.27988871784543
Expert,Good,Very High,87.98196552450541
Advanced,Moderate,High,44.8976740234679
Expert,Good,Very High,82.0788342447595
Intermediate,Moderate,Moderate,33.19726036466064
Intermediate,Moderate,High,48.59699626299975
Intermediate,Moderate,Low,24.440108525790674
Advanced,Moderate,Moderate,44.89005781809187
Expert,Good,High,88.64677077830116
Intermediate,Good,High,44.587780157026586
Intermediate,Good,Moderate,56.22052535671618
Advanced,Good,Moderate,54.191625348680134
Advanced,Moderate,Moderate,53.566757555526934
Expert,Excellent,Very High,77.83111928993199
Intermediate,Moderate,Moderate,9.06932231647346
Advanced,Good,High,61.36543605968606
Intermediate,Moderate,Low,26.87367664794529
Intermediate,Moderate,Moderate,62.12951989133239
Advanced,Good,Moderate,65.66137618080191
Advanced,Good,Moderate,43.113705049076934
Beginner,Moderate,Low,5.68230082168791
Intermediate,Moderate,High,48.68869938892257
Beginner,Moderate,Low,10.591549865871539
Intermediate,Moderate,Moderate,65.57032269620117
Intermediate,Good,Moderate,38.064924541517684
Expert,Good,High,82.86390922817412
Beginner,Limited,Low,26.62197379138446
Advanced,Good,High,46.46053697815313
Intermediate,Good,Moderate,62.06753678519118
Expert,Good,High,79.23279508234172
Expert,Excellent,High,70.03447124581963
Intermediate,Moderate,High,40.71801696536599
Intermediate,Moderate,Moderate,4.990135897783878
Intermediate,Good,High,56.71237837966244
Beginner,Moderate,Moderate,31.92398948913432
Beginner,Limited,Moderate,8.308955900053906
Intermediate,Moderate,Low,1.3783064948347654
Intermediate,Moderate,High,58.72638415068532
Expert,Good,Very High,93.70859200376997
Expert,Good,Very High,77.26475560842346
Expert,Excellent,Very High,68.81513717831938
Advanced,Moderate,High,52.15201529950419
Expert,Excellent,Very High,70.59377535791086
Beginner,Limited,Moderate,26.145138859050366
Advanced,Excellent,Very High,92.43003034672736
Advanced,Moderate,High,34.66816933720653
Intermediate,Moderate,Low,6.3343066923192435
Beginner,Limited,Low,22.923089427507694
Advanced,Excellent,High,74.77571604187156
Intermediate,Moderate,High,33.79421032962205
Intermediate,Moderate,Moderate,29.152107203948972
Advanced,Good,Moderate,63.620396340708794
Intermediate,Moderate,High,40.49984180100753
Intermediate,Limited,Moderate,14.074495558820727
Intermediate,Good,High,65.88304446209702
Expert,Excellent,High,94.81834037642501
Beginner,Limited,Moderate,30.40995521519783
Intermediate,Limited,Moderate,4.553759167182519
Advanced,Excellent,High,98.49250013666898
Intermediate,Moderate,Moderate,41.87188908733665
Intermediate,Good,Moderate,33.751071240997966
Beginner,Limited,Low,27.80173841404335
Intermediate,Good,Moderate,58.11465278209046
Intermediate,Moderate,High,56.55311545062766
Intermediate,Moderate,Moderate,39.43894565078132
Intermediate,Moderate,Low,28.659586385566385
Advanced,Excellent,High,79.81259420571257
Advanced,Excellent,Very High,78.57703773710823
Beginner,Limited,Low,31.7068477110566
Expert,Good,High,83.00960652818439
Advanced,Moderate,High,44.732977448163325
Intermediate,Moderate,Moderate,38.48812495579403
Advanced,Excellent,High,79.93015519455423
Beginner,Limited,Low,4.049016660817369
Intermediate,Moderate,High,43.00744023662823
Beginner,Limited,Moderate,27.914175119066275
Advanced,Good,Moderate,64.48176877511987
Advanced,Good,Very High,76.72764259846913
Intermediate,Moderate,Moderate,55.50593953434534
Advanced,Moderate,High,38.62630868409075
Advanced,Moderate,High,35.148073736465946
Beginner,Moderate,Low,28.66797646016836
Advanced,Good,High,67.31731263986907
Intermediate,Good,Moderate,63.17089626399074
Intermediate,Moderate,Moderate,15.533381376645599
Advanced,Moderate,Moderate,37.58006110898233
Intermediate,Good,High,52.51556557829905
Advanced,Excellent,High,75.50630056626906
Expert,Good,High,98.08477853811516
Intermediate,Moderate,High,38.834546778627605
Advanced,Excellent,Very High,88.59930802906743
Advanced,Moderate,Moderate,49.22307048784741
Advanced,Excellent,Very High,97.04917243828908
Advanced,Good,Moderate,65.60742092978242
Beginner,Limited,Moderate,32.287380973214454
Advanced,Good,High,56.991428634322475
Advanced,Excellent,High,96.89869777203815
Intermediate,Good,High,47.60715529089977
Advanced,Moderate,High,38.80503421355472
Expert,Good,High,71.64754637042233
Advanced,Excellent,Very High,86.13303512809316
Advanced,Good,High,37.780741688504385
Intermediate,Limited,Moderate,27.677572710553978
Expert,Good,High,89.51407223457862
Expert,Good,High,96.64609289507456
Advanced,Good,High,90.82645876992979
Beginner,Limited,Moderate,12.852512447751149
Intermediate,Moderate,Low,26.390577272393642
Advanced,Moderate,Moderate,35.68964997255043
Advanced,Moderate,Moderate,44.298704753199786
Intermediate,Moderate,High,40.50112135152532
Advanced,Excellent,Very High,72.79881778941072
Advanced,Good,Very High,86.46913993844504
Advanced,Moderate,High,54.90243862277157
Intermediate,Good,Moderate,43.603194366648225
Intermediate,Moderate,Low,25.2767439217006
Advanced,Good,High,88.729311790769
Advanced,Good,High,98.68317879987629
Intermediate,Limited,Moderate,24.160259504038095
Advanced,Excellent,Very High,71.54504730867063
Expert,Good,High,80.0053302019176
Expert,Excellent,Very High,71.1261730039434
Intermediate,Good,Moderate,59.83007382750447
Advanced,Good,Very High,72.70254626974835
Advanced,Moderate,High,41.55962141347609
Advanced,Excellent,Very High,93.96350605447691
Advanced,Good,Very High,91.52165944043173
Advanced,Moderate,Moderate,37.270108042678906
Advanced,Moderate,Moderate,38.20343487624433
Expert,Good,Very High,81.6260692264287
Intermediate,Good,Moderate,41.832636170248065
Advanced,Good,High,92.41096310236114
Advanced,Good,Moderate,64.25818545800766
Advanced,Good,Moderate,38.13720943902272
Advanced,Moderate,High,38.859122107251906
Intermediate,Moderate,High,49.73824583759217
Intermediate,Moderate,Moderate,62.5666280286371
Advanced,Moderate,High,62.18802761051669
Advanced,Good,Moderate,57.398949348986875
Advanced,Excellent,Very High,90.93693024694696
Expert,Good,Very High,88.12911315094175
Advanced,Good,Very High,80.60667989117137
Intermediate,Good,Moderate,46.95103139961536
Expert,Excellent,Very High,74.42638820379591
Beginner,Limited,Moderate,15.523407909167373
Beginner,Limited,Low,3.2904619001974247
Advanced,Good,Very High,95.97601422560231
Intermediate,Moderate,Low,2.707195013417602
Intermediate,Moderate,Moderate,18.796482762992554
Intermediate,Moderate,Low,5.594443660884014
Beginner,Moderate,Moderate,28.47744592235606
Advanced,Good,Moderate,51.38333724469594
Intermediate,Moderate,Low,3.9393098615829576
Intermediate,Good,High,65.40086428896672
Intermediate,Moderate,Low,20.897873243117495
Advanced,Moderate,Moderate,33.442043030971455
Intermediate,Limited,Low,32.87277573510663
Intermediate,Limited,Low,0.6241712744837189
Beginner,Limited,Low,9.973381088673172
Expert,Good,High,77.41067279116058
Advanced,Good,Very High,97.63471415090146
Advanced,Moderate,High,49.065210139336116
Beginner,Limited,Moderate,30.631814523129094
Advanced,Excellent,Very High,99.18779414692662
Expert,Excellent,Very High,86.10060689287884
Expert,Excellent,High,90.4491471047752
Advanced,Good,Moderate,33.49084609441855
Intermediate,Moderate,Moderate,34.98737599448568
Advanced,Good,Moderate,33.998079991003934
Beginner,Limited,Low,23.069067583874027
Advanced,Good,Moderate,44.064083501456494
Advanced,Good,Very High,74.15754087015485
Beginner,Limited,Low,25.70486193837809
Advanced,Moderate,High,54.967825977386
Advanced,Good,Very High,90.0132129008629
Expert,Good,Very High,78.28077993569806
Beginner,Limited,Moderate,24.845169661491852
Advanced,Moderate,High,43.634141209798585
Intermediate,Limited,Low,29.01784551880431
Intermediate,Good,High,43.127223934426745
Expert,Good,High,87.3907108752183
Intermediate,Moderate,Moderate,51.21239094736977
Advanced,Good,High,77.19385382302272
Intermediate,Limited,Low,31.850466327154173
Expert,Excellent,High,95.97117835631273
Advanced,Moderate,High,56.33436294302696
Intermediate,Moderate,Moderate,19.261521638696134
Beginner,Limited,Low,31.38491429280906
Advanced,Excellent,Very High,91.09316576598151
Intermediate,Moderate,Low,15.21295049268124
Advanced,Good,High,99.86714785636944
Beginner,Limited,Moderate,5.351638600628364
Intermediate,Limited,Low,0.8893321774323469
Beginner,Limited,Low,5.065378079697821
Intermediate,Good,High,56.678603829121855
Beginner,Limited,Moderate,4.906488359674403
Beginner,Moderate,Low,11.051216141810016
Expert,Good,Very High,99.77849274623863
Intermediate,Moderate,Low,17.850674531069476
Intermediate,Moderate,High,51.446823447198256
Intermediate,Moderate,Low,3.7230640627165155
Intermediate,Good,High,54.70081428779777
Advanced,Good,High,61.58887134153834
Beginner,Moderate,Low,32.008260393691764
Intermediate,Limited,Moderate,28.83477879363133
Intermediate,Limited,Low,3.800618883397401
Intermediate,Moderate,Moderate,52.00844868429395
Beginner,Limited,Moderate,30.525325492940933
Expert,Good,High,73.32184197284867
Advanced,Good,High,83.55327672388057
Beginner,Limited,Moderate,10.390013697508024
Beginner,Moderate,Moderate,6.285109405639747
Advanced,Moderate,Moderate,60.1840808474821
Beginner,Moderate,Low,2.1694640391437687
Intermediate,Moderate,Low,27.863995214818686
Advanced,Moderate,High,58.11286090399708
Intermediate,Moderate,Moderate,62.12793358838675
Beginner,Limited,Moderate,26.049591187693146
Beginner,Moderate,Low,8.162672886126504
Expert,Good,High,99.17964124129254
Advanced,Good,High,52.14608042897734
Intermediate,Moderate,Moderate,24.36158022004854
Advanced,Moderate,High,55.20900615513545
Advanced,Moderate,High,35.4108558123303
Intermediate,Moderate,Moderate,53.22019601568301
Intermediate,Moderate,High,54.215717204446484
Beginner,Moderate,Low,6.811619113910396
Expert,Excellent,High,96.9114226044427
Advanced,Moderate,High,55.929142363599254
Expert,Excellent,Very High,66.25715853610095
Intermediate,Good,High,59.60542647085036
Advanced,Excellent,Very High,81.89531510667018
Advanced,Good,Moderate,51.73664595334729
Intermediate,Moderate,Moderate,19.4919831207132
Intermediate,Moderate,Low,9.220707290745047
Expert,Good,High,81.4052853032259
Intermediate,Limited,Moderate,24.440223212509398
Beginner,Limited,Low,10.583115769529638
Advanced,Excellent,High,84.85594571654279
Beginner,Moderate,Moderate,1.0451658818998513
Expert,Excellent,High,69.21294015101083
Beginner,Moderate,Low,4.192805535427587
Advanced,Excellent,Very High,74.99465117774173
Intermediate,Moderate,Moderate,24.918301828663093
Advanced,Good,Very High,78.11058701800319
Expert,Excellent,High,77.40991308923323
Beginner,Limited,Moderate,1.586883311408415
Expert,Excellent,High,67.07784214360827
Intermediate,Moderate,Moderate,51.05257608675616
Advanced,Excellent,High,89.77140506226749
Beginner,Moderate,Low,32.23537249162821
Advanced,Good,High,60.50462254657917
Advanced,Excellent,Very High,69.8643020000807
Intermediate,Moderate,Low,31.645760458811857
Advanced,Good,Moderate,64.60887480805381
Intermediate,Moderate,Moderate,56.84888728525763
Beginner,Limited,Moderate,17.960911635044177
Beginner,Moderate,Low,21.415756635061516
Advanced,Moderate,Moderate,34.32065013427326
Beginner,Moderate,Low,21.661924022266636
Beginner,Limited,Low,6.6452044258639
Intermediate,Limited,Low,24.594567645229503
Beginner,Moderate,Low,1.3271015000209978
Intermediate,Good,High,51.02043370950652
Intermediate,Good,High,45.4659442481487
Intermediate,Moderate,Moderate,33.37919993178365
Beginner,Moderate,Low,1.9497507302489914
Beginner,Limited,Low,27.144619989447484
Expert,Good,High,67.76052980570778
Intermediate,Moderate,Moderate,25.075113200703566
Expert,Good,Very High,67.56932788850393
Expert,Good,High,88.2317273769461
Beginner,Limited,Low,15.275931258932333
Beginner,Moderate,Low,0.9992443111094819
Beginner,Limited,Moderate,5.192012008993297
Intermediate,Moderate,Moderate,47.76878100674061
Advanced,Good,Moderate,36.298413225462525
Expert,Excellent,High,86.02389666718727
Advanced,Excellent,High,81.6750401354219
Expert,Good,Very High,76.73261325303531
Expert,Excellent,Very High,86.7763616826219
Intermediate,Good,Moderate,65.32462278791387
Expert,Good,High,84.32818384971858
Expert,Excellent,Very High,81.60204330805185
Intermediate,Moderate,Moderate,40.91487930178372
Beginner,Moderate,Moderate,23.121637744954423
Intermediate,Limited,Low,12.681780499434877
Intermediate,Moderate,Moderate,27.293076115003977
Intermediate,Limited,Moderate,2.2008895333403484
Intermediate,Moderate,Moderate,30.732876631135003
Advanced,Good,Moderate,49.88364757445552
Beginner,Limited,Moderate,1.1309566530713289
Intermediate,Good,Moderate,49.0944193435922
Intermediate,Good,Moderate,50.370044133714416
Expert,Good,High,97.7575789007179
Advanced,Good,Moderate,60.67664614076904
Advanced,Moderate,Moderate,43.42074125175209
Intermediate,Limited,Low,1.810361666963877
Advanced,Good,High,46.93519764733183
Expert,Good,High,71.44813366077433
Expert,Excellent,Very High,93.0620388480062
Beginner,Limited,Moderate,15.767066084378472
Intermediate,Moderate,High,39.81049062610803
Intermediate,Moderate,High,54.97501021378052
Intermediate,Moderate,Low,0.9363950798354563
Advanced,Excellent,Very High,98.6475056736659
Advanced,Good,High,89.39770790210162
Advanced,Excellent,Very High,69.30741439311527
Expert,Excellent,High,66.06134044996875
Beginner,Moderate,Moderate,7.610461429877279
Expert,Excellent,High,90.9006534865436
Advanced,Good,High,68.79549622124081
Intermediate,Moderate,Low,7.149800732500511
Advanced,Excellent,High,95.76887175992255
Intermediate,Good,Moderate,51.17775404701285
Expert,Excellent,High,71.375446428302
Advanced,Excellent,Very High,78.65846096382973
Beginner,Moderate,Low,21.090107161302093
Intermediate,Limited,Moderate,12.622771653521477
Intermediate,Moderate,High,56.3059652610598
Advanced,Good,Moderate,50.897928457495865
Beginner,Limited,Moderate,14.766528036530977
Advanced,Good,Very High,69.30834943130517
Advanced,Moderate,Moderate,40.37780088570054
Expert,Good,High,90.49070906132182
Advanced,Excellent,High,93.09987480155898
Intermediate,Good,High,63.7187709125287
Intermediate,Moderate,Moderate,64.50659824593214
Intermediate,Good,High,65.40567944511449
Intermediate,Moderate,High,50.29092057074432
Advanced,Good,High,44.314538425960514
Intermediate,Good,High,43.61020407555991
Advanced,Excellent,High,72.80485327844768
Intermediate,Good,High,43.70813194301718
Advanced,Good,Moderate,35.6932650677399
Intermediate,Moderate,Moderate,28.132284496885802
Advanced,Good,Very High,67.35001977655702
Advanced,Good,Moderate,45.16711714575428
Advanced,Excellent,High,92.99266984851677
Beginner,Limited,Moderate,26.557845318543073
Beginner,Moderate,Moderate,9.189501291857603
Intermediate,Limited,Moderate,9.045996512780158
Advanced,Moderate,Moderate,61.44822335687656
Intermediate,Moderate,Moderate,62.09098963700971
Intermediate,Moderate,Low,19.62401510643612
Expert,Good,High,75.81472296058737
Expert,Excellent,Very High,78.27100970864646
Intermediate,Good,High,44.3141364952093
Expert,Good,High,67.43559440874935
Intermediate,Moderate,Low,17.766071841823173
Expert,Good,High,75.27697935507932
Expert,Excellent,Very High,72.87917102932137
Intermediate,Limited,Moderate,11.048722917086362
Intermediate,Good,Moderate,47.198100760314716
Advanced,Moderate,High,44.69903090586968
Advanced,Good,High,62.78775692352556
Intermediate,Moderate,Moderate,56.48723821461766
Beginner,Moderate,Low,1.3821076098772513
Intermediate,Moderate,Low,15.54962512592585
Expert,Excellent,High,69.51642611745054
Intermediate,Moderate,Moderate,27.032613957950318
Expert,Good,High,81.1627031018513
Advanced,Good,High,56.14716386945079
Intermediate,Good,Moderate,65.97218867774055
Intermediate,Moderate,Moderate,38.4909430148732
Beginner,Limited,Moderate,21.436516398562997
Intermediate,Limited,Low,6.60661563748891
Advanced,Moderate,High,46.379812061801246
Beginner,Limited,Low,11.446967031439973
Expert,Good,Very High,71.40155025096217
Intermediate,Good,Moderate,58.897363698903376
Beginner,Moderate,Moderate,0.24616417976799698
Intermediate,Moderate,Moderate,34.758786349325
Intermediate,Good,Moderate,60.86065086271715
Advanced,Moderate,Moderate,46.20498172850322
Advanced,Good,High,94.36459449901574
Intermediate,Limited,Low,16.00914538053289
Advanced,Good,Very High,85.18921690637804
Advanced,Moderate,High,39.58522939575324
Advanced,Good,High,78.31704481674305
Expert,Good,High,87.27713882127492
Beginner,Moderate,Low,32.644956909469556
Intermediate,Moderate,Moderate,26.928313841018223
Expert,Excellent,Very High,99.4622784969458
Beginner,Moderate,Moderate,12.379755838049855
Beginner,Limited,Moderate,9.900261110787396
Intermediate,Good,Moderate,39.61208633897999
Intermediate,Limited,Low,16.003658347215467
Expert,Excellent,High,98.58321990385429
Intermediate,Good,Moderate,63.24385813211374
Intermediate,Good,Moderate,56.2224119703034
Expert,Good,High,90.81126520415253
Advanced,Good,Very High,72.70057128980477
Intermediate,Good,Moderate,47.839468032854235
Intermediate,Good,High,55.355297216036725
Advanced,Good,High,93.988364092406
Intermediate,Moderate,Moderate,15.529839450234949
Intermediate,Moderate,Low,27.199628790534113
Advanced,Excellent,Very High,97.71536388758487
Advanced,Moderate,High,50.288251854837114
Expert,Excellent,Very High,72.91006397911639
Advanced,Good,Very High,74.16401005973577
Advanced,Good,High,66.87152669996901
Advanced,Good,Moderate,59.05865035552075
Beginner,Limited,Low,24.506287001073545
Intermediate,Good,Moderate,36.262993573580644
Intermediate,Good,Moderate,44.09673234584406
Expert,Good,High,97.13257346685522
Advanced,Excellent,High,84.87442084876929
Beginner,Moderate,Moderate,8.976059747888664
Advanced,Moderate,Moderate,49.5162523324774
Beginner,Limited,Low,24.540034538532073
Advanced,Good,Moderate,65.80790539426815
Advanced,Moderate,High,65.6755995568429
Beginner,Limited,Moderate,9.376988740095872
Expert,Good,High,99.96715884221561
Advanced,Moderate,Moderate,51.037909262883886
Intermediate,Moderate,Low,12.925493811309966
Intermediate,Moderate,High,62.44052757872828
Beginner,Limited,Low,32.060573004700565
Advanced,Good,High,57.679102937013155
Beginner,Moderate,Low,21.267253297539515
Advanced,Good,High,39.12304877887749
Expert,Excellent,Very High,76.48146747720016
Advanced,Moderate,Moderate,43.12450932303629
Beginner,Moderate,Moderate,2.4980276350409634
Intermediate,Moderate,High,61.85174709041127
Advanced,Moderate,High,42.825492371263636
Advanced,Good,High,62.09295048846045
Advanced,Good,Very High,82.3376179311124
Beginner,Moderate,Low,5.557359122716866
Advanced,Moderate,High,55.686145265367884
Advanced,Good,High,84.23851287798821
Advanced,Excellent,Very High,81.05226791656125
Beginner,Limited,Low,23.369824758437424
Advanced,Moderate,Moderate,58.66422642879015
Intermediate,Limited,Low,9.693907107446076
Advanced,Moderate,High,37.83163887839316
Intermediate,Good,Moderate,46.85616245566784
Beginner,Moderate,Moderate,13.450753644735919
Intermediate,Limited,Moderate,13.547388159294348
Advanced,Excellent,Very High,80.00581782921145
Advanced,Moderate,Moderate,59.878837199076855
Advanced,Good,Very High,88.05326944355056
Advanced,Excellent,Very High,69.28404160020871
Beginner,Limited,Moderate,23.43312462189423
Expert,Good,High,73.3088177807479
Advanced,Good,High,83.52257110442764
Advanced,Moderate,Moderate,50.20404583731121
Intermediate,Moderate,Moderate,56.624604323372765
Advanced,Moderate,Moderate,44.81654660499215
Beginner,Moderate,Moderate,26.873720681286233
Intermediate,Moderate,Moderate,16.110356174569556
Expert,Good,High,83.67620520152407
Advanced,Excellent,High,71.8460403637192
Expert,Excellent,High,90.78966680981371
Expert,Excellent,Very High,71.7197754518786
Intermediate,Good,Moderate,64.603069839974
Beginner,Moderate,Moderate,15.362636566764124
Expert,Excellent,Very High,79.589301189664
Intermediate,Limited,Low,9.530653597524227
Intermediate,Moderate,Moderate,27.730195364937508
Intermediate,Moderate,Moderate,11.585025624143793
Beginner,Moderate,Moderate,18.544450556041504
Beginner,Moderate,Low,8.135092124861211
Intermediate,Moderate,Low,29.976509548503458
Beginner,Limited,Moderate,5.907613566647801
Intermediate,Good,Moderate,58.2980892762515
Advanced,Good,High,75.7595097549599
Expert,Excellent,High,91.50708400965819
Expert,Good,Very High,83.38646473998384
Beginner,Limited,Moderate,28.539082432600303
Advanced,Good,Moderate,38.21766685108241
Intermediate,Limited,Moderate,23.188880137302483
Expert,Excellent,High,96.53472298829857
Expert,Good,High,79.84169166014922
Expert,Excellent,Very High,67.59415373478137
Expert,Good,Very High,73.50380354223043
Beginner,Limited,Moderate,30.393952556603864
Advanced,Moderate,High,43.50552903745502
Expert,Good,High,81.62159466588042
Advanced,Excellent,Very High,99.8256287580567
Advanced,Excellent,Very High,75.40570810469671
Advanced,Moderate,High,43.4871992660121
Intermediate,Moderate,High,56.79865190223478
Advanced,Good,High,61.05611120478342
Expert,Excellent,Very High,89.81087804480616
Intermediate,Moderate,Low,2.9869247702603112
Intermediate,Moderate,Moderate,61.81795983429302
Advanced,Moderate,Moderate,39.30464904566971
Intermediate,Limited,Low,25.118426979580672
Intermediate,Good,High,54.411451768010465
Intermediate,Good,Moderate,34.49572268057161
Expert,Excellent,High,69.37461293864679
Intermediate,Moderate,Moderate,21.97218478189258
Beginner,Limited,Moderate,10.115429399747311
Beginner,Limited,Moderate,1.6227141846771314
Advanced,Moderate,High,60.632278695102144
